cod_distrito,cod_concelho,cod_localidade,nome_localidade,cod_arteria,tipo_arteria,prep1,titulo_arteria,prep2,nome_arteria,local_arteria,troco,porta,cliente,num_cod_postal,ext_cod_postal,desig_postal
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 148 a 148,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 149 a 149,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 15 a 15B,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 154 a 154,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 157 a 159,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 16 a 32,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 160 a 160,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 161 a 161,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 162 a 168,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 169 a 171,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 174 a 174,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 177 a 177,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 178 a 178,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 183 a 183,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 184 a 184,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 185 a 191,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 192 a 198,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 199 a 203,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 206 a 206,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 207 a 207,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 208 a 208,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 211 a 227,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 228 a 228,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 231 a 235,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 236 a 236,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 237 a 237,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 242 a 242,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 245 a 247,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 248 a 254,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 255 a 257,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 260 a 260,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 261 a 261,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 262 a 262,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 263 a 289,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 290 a 290,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 293 a 293,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 294 a 294,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 295 a 295,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 296 a 298,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 301 a 307,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 308 a 310,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 311 a 311,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 314 a 316,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 317 a 317,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 318 a 318,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 319 a 319,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 320 a 322,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 327 a 327,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 328 a 328,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 33 a 33,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 331 a 331,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 334 a 334,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 335 a 335,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 338 a 338,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 343 a 343,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 344 a 344,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 345 a 345,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 346 a 350,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 355 a 355,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 356 a 356,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 359 a 359,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 36 a 44,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 360 a 360,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 361 a 361,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 362 a 362,,,4200,498,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 365 a 365,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 45 a 45,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 46 a 46,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 51 a 51,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 54 a 54,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 6 a 6,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 61 a 61,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 66 a 70,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 71 a 75,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 76 a 76,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 79 a 85,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 86 a 86,,,4200,497,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,Portas de 95 a 99,,,4200,499,PORTO
13,12,38332,Porto,19791213,Rua,,Visconde,de,Setúbal,,,328,ARQUIVO CENTRAL DO PORTO,4249,017,PORTO
13,12,38332,Porto,1981213,Jardim,,,,Arnaldo Gama,,,,,4000,093,PORTO
13,12,38332,Porto,19821213,Travessa,do,,,Viso,,,,,4250,498,PORTO
13,12,38332,Porto,19851213,Escadas,,,,Vitória,,,,,4050,631,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Impares de 1 a 271,,,4050,634,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Impares de 281 a 283,,,4050,635,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Impares de 347 a 427,,,4050,636,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Pares de 116 a 430,,,4050,633,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Pares de 62 a 88,,,4050,634,PORTO
13,12,38332,Porto,19861213,Rua,da,,,Vitória,,Salão 3ª Idade da Paróquia de Nossa Senhora da Victória,,,4050,633,PORTO
13,12,38332,Porto,19871213,Rua,,,,Vitorino Damásio,,,,,4200,532,PORTO
13,12,38332,Porto,19881213,Rua,,,,Vitorino Nemésio,,Impares de 81 a 113,,,4050,638,PORTO
13,12,38332,Porto,19881213,Rua,,,,Vitorino Nemésio,,Pares de 8 a 102,,,4050,637,PORTO
13,12,38332,Porto,19891213,Rua,,,,Vouga,,,,,4200,533,PORTO
13,12,38332,Porto,19901213,Rua,,,,Zaire,,Impares de 11 a 167,,,4250,501,PORTO
13,12,38332,Porto,19901213,Rua,,,,Zaire,,Pares de 10 a 158,,,4250,500,PORTO
13,12,38332,Porto,19911213,Rua,,,,Zambeze,,Impares de 15 a 217,,,4250,504,PORTO
13,12,38332,Porto,19911213,Rua,,,,Zambeze,,Impares de 263 a 451,,,4250,505,PORTO
13,12,38332,Porto,19911213,Rua,,,,Zambeze,,Jardim Escola João de Deus,,,4250,504,PORTO
13,12,38332,Porto,19911213,Rua,,,,Zambeze,,Pares de 184 a 424,,,4250,503,PORTO
13,12,38332,Porto,19911213,Rua,,,,Zambeze,,Pares de 72 a 148,,,4250,502,PORTO
13,12,38332,Porto,1991213,Rua,,,,Arnaldo Gama,,,,,4000,094,PORTO
13,12,38332,Porto,19921213,Rua,,,,Zêzere,,,,,4200,536,PORTO
13,12,38332,Porto,19931213,Rua,,,,Zínias,Bairro do Ilhéu,,,,4350,352,PORTO
13,12,38332,Porto,19951213,Rua,,,,Calouste Gulbenkian,,Impares de 13 a 255,,,4050,145,PORTO
13,12,38332,Porto,19951213,Rua,,,,Calouste Gulbenkian,,Pares de 12 a 68,,,4050,144,PORTO
13,12,38332,Porto,19981213,Rua,,Capitão,,Salgueiro Maia,,,,,4150,662,PORTO
13,12,38332,Porto,19991213,Beco,,,,Montebelo,,,,,4150,515,PORTO
13,12,38332,Porto,20001213,Alto,,,,Monte da Luz,,,,,4150,509,PORTO
13,12,38332,Porto,20011213,Rua,,,,Ruben A,,Impares de 79 a 205,,,4150,640,PORTO
13,12,38332,Porto,20011213,Rua,,,,Ruben A,,Pares de 24 a 296,,,4150,639,PORTO
13,12,38332,Porto,2001213,Rua,,,,Arnaldo Leite,Bairro do Aleixo,,,,4150,105,PORTO
13,12,38332,Porto,20021213,Rua,,,,1,Bairro Rainha Dona Leonor,,,,4150,740,PORTO
13,12,38332,Porto,20031213,Rua,,,,2,Bairro Rainha Dona Leonor,,,,4150,277,PORTO
13,12,38332,Porto,20041213,Rua,,,,3,Bairro Rainha Dona Leonor,,,,4150,733,PORTO
13,12,38332,Porto,20051213,Rua,,,,4,Bairro Rainha Dona Leonor,,,,4150,627,PORTO
13,12,38332,Porto,20061213,Rua,,,,5,Bairro Rainha Dona Leonor,,,,4150,210,PORTO
13,12,38332,Porto,20071213,Rua,,,,6,Bairro Rainha Dona Leonor,,,,4150,683,PORTO
13,12,38332,Porto,20081213,Rua,,,,7,Bairro Rainha Dona Leonor,,,,4150,710,PORTO
13,12,38332,Porto,20091213,Rua,,,,8,Bairro Rainha Dona Leonor,,,,4150,544,PORTO
13,12,38332,Porto,20101213,Rua,,,,9,Bairro Rainha Dona Leonor,,,,4150,533,PORTO
13,12,38332,Porto,20111213,Rua,,,,10,Bairro Rainha Dona Leonor,,,,4150,252,PORTO
13,12,38332,Porto,2011213,Travessa,,,,Arouca,,,,,4100,088,PORTO
13,12,38332,Porto,20121213,Rua,,,,11,Bairro Rainha Dona Leonor,,,,4150,547,PORTO
13,12,38332,Porto,201213,Rua,,,,Adriano Correia de Oliveira,,,,,4150,012,PORTO
13,12,38332,Porto,20131213,Rua,,,,12,Bairro Rainha Dona Leonor,,,,4150,281,PORTO
13,12,38332,Porto,20141213,Rua,,,,13,Bairro Rainha Dona Leonor,,,,4150,734,PORTO
13,12,38332,Porto,20151213,Rua,,,,14,Bairro Rainha Dona Leonor,,,,4150,198,PORTO
13,12,38332,Porto,20161213,Rua,,,,Abeilard Gomes da Silva,Bairro de Santa Luzia,,,,4250,011,PORTO
13,12,38332,Porto,20171213,Rua,,,,Alberto Carlos Correia da Silva,Bairro de Santa Luzia,,,,4250,021,PORTO
13,12,38332,Porto,20181213,Rua,,Professor,,Alberto Saavedra,Urbanização Cooperativa da Prelada,Impares de 33 a 105,,,4250,023,PORTO
13,12,38332,Porto,20181213,Rua,,Professor,,Alberto Saavedra,Urbanização Cooperativa da Prelada,Pares de 62 a 84,,,4250,022,PORTO
13,12,38332,Porto,20191213,Rua,,,,Amândio Tavares,Bairro de Santa Luzia,,,,4250,033,PORTO
13,12,38332,Porto,20201213,Rua,,,,Ângelo Frondoni,Bairro de Santa Luzia,,,,4250,040,PORTO
13,12,38332,Porto,20211213,Rua,de,,,Armando Laroze Rocha,Bairro de Santa Luzia,,,,4250,061,PORTO
13,12,38332,Porto,2021213,Rua,,Arquiteto,,Arménio Losa,,,,,4100,087,PORTO
13,12,38332,Porto,20221213,Rua,,,,Cidade de Bristol,,,,,4250,135,PORTO
13,12,38332,Porto,20231213,Rua,,,,Delfim Brito Guimarães,Bairro de Santa Luzia,Impares de 21 a 89,,,4250,191,PORTO
13,12,38332,Porto,20231213,Rua,,,,Delfim Brito Guimarães,Bairro de Santa Luzia,Pares de 12 a 82,,,4250,190,PORTO
13,12,38332,Porto,20241213,Alameda,,Doutor,,António Macedo,Urbanização Cooperativa da Prelada,,,,4250,053,PORTO
13,12,38332,Porto,20251213,Rua,,Doutor,,Ângelo das Neves,Urbanização Cooperativa da Prelada,,,,4250,039,PORTO
13,12,38332,Porto,20261213,Rua,,Doutor,,Cruz Malpique,Urbanização Cooperativa da Prelada,Impares de 45 a 45,,,4250,181,PORTO
13,12,38332,Porto,20261213,Rua,,Doutor,,Cruz Malpique,Urbanização Cooperativa da Prelada,Pares de 16 a 54,,,4250,180,PORTO
13,12,38332,Porto,20261213,Rua,,Doutor,,Cruz Malpique,Urbanização Cooperativa da Prelada,37 Bloco 1,,,4250,181,PORTO
13,12,38332,Porto,20261213,Rua,,Doutor,,Cruz Malpique,Urbanização Cooperativa da Prelada,37 Bloco 2,,,4250,181,PORTO
13,12,38332,Porto,20271213,Rua,,Doutor,,Santana Dionísio,Urbanização Cooperativa da Prelada,,,,4250,422,PORTO
13,12,38332,Porto,20301213,Rua,,,,Marta Sampaio,Urbanização Cooperativa da Prelada,,,,4250,282,PORTO
13,12,38332,Porto,20311213,Rua,,,,Manuel Gonçalves Pereira Barros,Bairro de Santa Luzia,,,,4250,274,PORTO
13,12,38332,Porto,2031213,Alameda,,Arquiteto,,Carlos Ramos,Bairro do Lagarteiro,Impares de 29 a 237,,,4300,104,PORTO
13,12,38332,Porto,2031213,Alameda,,Arquiteto,,Carlos Ramos,Bairro do Lagarteiro,Pares de 156 a 208,,,4300,103,PORTO
13,12,38332,Porto,20331213,Rua,,Professor,,Antão de Almeida Garrett,Urbanização Cooperativa da Prelada,Impares de 39 a 249,,,4250,043,PORTO
13,12,38332,Porto,20331213,Rua,,Professor,,Antão de Almeida Garrett,Urbanização Cooperativa da Prelada,Pares de 140 a 148,,,4250,042,PORTO
13,12,38332,Porto,20331213,Rua,,Professor,,Antão de Almeida Garrett,Urbanização Cooperativa da Prelada,Pares de 20 a 76,,,4250,041,PORTO
13,12,38332,Porto,20341213,Rua,,Professor,,Agostinho da Silva,Bairro de Santa Luzia,,,,4250,017,PORTO
13,12,38332,Porto,20351213,Rua,,Professor,,Carlos Lima,Urbanização Cooperativa da Prelada,Impares de 119 a 133,,,4250,094,PORTO
13,12,38332,Porto,20351213,Rua,,Professor,,Carlos Lima,Urbanização Cooperativa da Prelada,Pares de 34 a 140,,,4250,093,PORTO
13,12,38332,Porto,20361213,Rua,,Doutor,,Paulo Pombo,,,,,4250,363,PORTO
13,12,38332,Porto,20371213,Rua,do,,,Bairro do Bom Retiro,,,,,4300,110,PORTO
13,12,38332,Porto,20381213,Travessa,,,,Primeira,,,,,4300,448,PORTO
13,12,38332,Porto,20391213,Travessa,,,,Segunda,,,,,4300,480,PORTO
13,12,38332,Porto,20411213,Praceta,,,,Irene de Castro,,Impares de 1 a 1,,,4350,198,PORTO
13,12,38332,Porto,20411213,Praceta,,,,Irene de Castro,,Impares de 23 a 47,,,4350,199,PORTO
13,12,38332,Porto,20411213,Praceta,,,,Irene de Castro,,Pares de 2 a 24,,,4350,198,PORTO
13,12,38332,Porto,2041213,Rua,,Arquiteto,,Francisco Oliveira Ferreira,,,,,4100,263,PORTO
13,12,38332,Porto,20421213,Travessa,da,,,Lameira de Baixo,,,,,4300,294,PORTO
13,12,38332,Porto,20431213,Rua,,,,Linhas de Torres,,,41,EDP GÁS,4369,008,PORTO
13,12,38332,Porto,20431213,Rua,,,,Linhas de Torres,,,,,4350,214,PORTO
13,12,38332,Porto,20441213,Bairro,,,,Maceda,,Portas de 13 a 80,,,4300,312,PORTO
13,12,38332,Porto,20441213,Bairro,,,,Maceda,,Portas de 99 a 114,,,4300,313,PORTO
13,12,38332,Porto,20451213,Praceta,,Maestro,,Resende Dias,,,,,4350,276,PORTO
13,12,38332,Porto,20461213,Beco,,,,Meiral,,,,,4300,331,PORTO
13,12,38332,Porto,20471213,Travessa,,,,Navas de Tolosa,,,,,4350,253,PORTO
13,12,38332,Porto,20481213,Travessa,,,,Norte,,,,,4300,354,PORTO
13,12,38332,Porto,20491213,Rua,,,,Nova das Areias,,,,,4300,362,PORTO
13,12,38332,Porto,20501213,Largo,,Padre,,José de Oliveira,,,,,4300,269,PORTO
13,12,38332,Porto,2051213,Rua,,Arquiteto,,Januário Godinho,,,,,4100,285,PORTO
13,12,38332,Porto,20521213,Rua,,Dona,,Antónia Adelaide Ferreira,Bairro São João de Deus,,,,4350,334,PORTO
13,12,38332,Porto,20531213,Rua,,,,Óscar Lopes,Bairro São João de Deus,,,,4350,146,PORTO
13,12,38332,Porto,20541213,Rua,,,,António Ámen,Bairro São João de Deus,,,,4350,333,PORTO
13,12,38332,Porto,20551213,Rua,,,,Fernando Mendonça,Bairro São João de Deus,,,,4350,266,PORTO
13,12,38332,Porto,20561213,Rua,,,,Manuel Pinho,Bairro São João de Deus,,,,4350,107,PORTO
13,12,38332,Porto,20571213,Rua,,,,Virgínia Leite de Sousa,Bairro São João de Deus,,,,4350,319,PORTO
13,12,38332,Porto,20581213,Rua,,,,1,Bairro São Vicente de Paulo,,,,4300,493,PORTO
13,12,38332,Porto,20591213,Rua,,,,2,Bairro São Vicente de Paulo,,,,4300,160,PORTO
13,12,38332,Porto,20601213,Rua,,,,3,Bairro São Vicente de Paulo,,,,4300,491,PORTO
13,12,38332,Porto,20611213,Rua,,,,4,Bairro São Vicente de Paulo,,,,4300,449,PORTO
13,12,38332,Porto,2061213,Rua,,,,João Andresen,,,,,4250,242,PORTO
13,12,38332,Porto,20621213,Rua,,,,5,Bairro São Vicente de Paulo,Impares de 1 a 101,,,4300,128,PORTO
13,12,38332,Porto,20621213,Rua,,,,5,Bairro São Vicente de Paulo,Pares de 6 a 232,,,4300,127,PORTO
13,12,38332,Porto,20631213,Rua,,,,6,Bairro São Vicente de Paulo,,,,4300,481,PORTO
13,12,38332,Porto,20641213,Rua,,,,7,Bairro São Vicente de Paulo,,,,4300,484,PORTO
13,12,38332,Porto,20651213,Rua,,,,8,Bairro São Vicente de Paulo,,,,4300,375,PORTO
13,12,38332,Porto,20661213,Rua,,,,9,Bairro São Vicente de Paulo,,,,4300,374,PORTO
13,12,38332,Porto,20671213,Rua,,,,10,Bairro São Vicente de Paulo,,,,4300,156,PORTO
13,12,38332,Porto,20681213,Rua,,,,11,Bairro São Vicente de Paulo,,,,4300,380,PORTO
13,12,38332,Porto,20691213,Rua,,,,12,Bairro São Vicente de Paulo,,,,4300,162,PORTO
13,12,38332,Porto,20701213,Rua,,,,13,Bairro São Vicente de Paulo,,,,4300,492,PORTO
13,12,38332,Porto,2070540000,Largo,,Duque,da,Ribeira,,,,,4050,006,PORTO
13,12,38332,Porto,2071213,Rua,,Arquiteto,,Lobão Vital,Bairro Novo de Paranhos,Impares de 79 a 257,,,4200,375,PORTO
13,12,38332,Porto,2071213,Rua,,Arquiteto,,Lobão Vital,Bairro Novo de Paranhos,Pares de 6 a 244,,,4200,374,PORTO
13,12,38332,Porto,20721213,Rua,,,,José da Conceição Sousa,Bairro Associação de Moradores da Zona de Francos,,,,4100,011,PORTO
13,12,38332,Porto,20731213,Rua,,,,Alberto José Guimarães,Bairro Associação de Moradores da Zona de Francos,,,,4100,103,PORTO
13,12,38332,Porto,20741213,Rua,,,,Henrique Medina,,,,,4250,231,PORTO
13,12,38332,Porto,2081213,Rua,,Arquiteto,,Manuel Marques,,,,,4100,319,PORTO
13,12,38332,Porto,20821213,Rua,da,,,Cooperativa do Pego Negro,,,,,4300,142,PORTO
13,12,38332,Porto,20831213,Rua,,Actor,,Soares Correia,,,,,4250,476,PORTO
13,12,38332,Porto,20841213,Rua,,,,Cassiano Branco,,,,,4250,084,PORTO
13,12,38332,Porto,20851213,Rua,das,,,Artes,Bairro de Santa Luzia,,,,4250,062,PORTO
13,12,38332,Porto,20871213,Rua,,,,Álvaro Ferreira Alves,,,,,4100,038,PORTO
13,12,38332,Porto,20881213,Rua,,,,Fernando Lopes Graça,,,,,4100,244,PORTO
13,12,38332,Porto,20891213,Rua,,,,Miguel Torga,,,,,4100,345,PORTO
13,12,38332,Porto,20901213,Avenida,,,,Parque,,,,,4100,376,PORTO
13,12,38332,Porto,20911213,Rua,,,,Soeiro Pereira Gomes,,,,,4100,470,PORTO
13,12,38332,Porto,2091213,Rua,,Arquiteto,,Marques da Silva,,Impares de 57 a 303,,,4150,484,PORTO
13,12,38332,Porto,2091213,Rua,,Arquiteto,,Marques da Silva,,Pares de 14 a 200,,,4150,483,PORTO
13,12,38332,Porto,20921213,Rua,,,,Teixeira de Vasconcelos,,,,,4100,471,PORTO
13,12,38332,Porto,20931213,Rua,,,,Domingos Alvão,,,,,4150,278,PORTO
13,12,38332,Porto,20941213,Rua,,,,Cidade N'Dola,,,,,4150,207,PORTO
13,12,38332,Porto,20951213,Travessa,,São,,José,,,,,4150,679,PORTO
13,12,38332,Porto,2101213,Rua,,Arquiteto,,Nicolau Nazoni,,,,,4050,423,PORTO
13,12,38332,Porto,2111213,Rua,,Arquiteto,,Rogério Azevedo,,,,,4250,410,PORTO
13,12,38332,Porto,211213,Escadas,,,,Adro,,,,,4050,015,PORTO
13,12,38332,Porto,2121213,Rua,,Arquiteto,,Tomaz Soller,,,,,4100,473,PORTO
13,12,38332,Porto,21213,Rua,,Abade,,Baçal,,Impares de 85 a 139,,,4050,078,PORTO
13,12,38332,Porto,21213,Rua,,Abade,,Baçal,,Pares de 94 a 240,,,4050,077,PORTO
13,12,38332,Porto,2131213,Beco,do,,,Arrabalde,,,,,4000,095,PORTO
13,12,38332,Porto,2141213,Calçada,,,,Arrábida,,,,,4150,106,PORTO
13,12,38332,Porto,2147140000,Beco,de,,,Passos Manuel,,,,,4000,007,PORTO
13,12,38332,Porto,2151213,Rua,,,,Arrábida,,Impares de 227 a 459,,,4150,111,PORTO
13,12,38332,Porto,2151213,Rua,,,,Arrábida,,Impares de 3 a 221,,,4150,110,PORTO
13,12,38332,Porto,2151213,Rua,,,,Arrábida,,Pares de 20 a 40,,,4150,107,PORTO
13,12,38332,Porto,2151213,Rua,,,,Arrábida,,Pares de 332 a 528,,,4150,109,PORTO
13,12,38332,Porto,2151213,Rua,,,,Arrábida,,Pares de 54 a 316,,,4150,108,PORTO
13,12,38332,Porto,2161213,Travessa,,,,Arrábida,,Impares de 401 a 501,,,4150,113,PORTO
13,12,38332,Porto,2161213,Travessa,,,,Arrábida,,Pares de 374 a 502,,,4150,112,PORTO
13,12,38332,Porto,2171213,Rua,de,,,Arroios,Bairro Costa Cabral,,,,4350,056,PORTO
13,12,38332,Porto,2201213,Rua,,,,Artes Gráficas,,Impares de 9 a 177,,,4100,092,PORTO
13,12,38332,Porto,2201213,Rua,,,,Artes Gráficas,,Pares de 150 a 220,,,4100,091,PORTO
13,12,38332,Porto,2201213,Rua,,,,Artes Gráficas,,Pares de 26 a 112,,,4100,090,PORTO
13,12,38332,Porto,2211213,Largo,,,,Artur Arcos,,,,,4050,079,PORTO
13,12,38332,Porto,221213,Largo,,,,Adro,,,,,4050,016,PORTO
13,12,38332,Porto,2221213,Rua,,,,Artur Loureiro,,,,,4100,093,PORTO
13,12,38332,Porto,2231213,Rua,,,,Artur Napoleão,,,,,4150,114,PORTO
13,12,38332,Porto,2241213,Rua,,,,Artur de Paiva,,,,,4200,093,PORTO
13,12,38332,Porto,2251213,Rua,,,,Arzila,Bairro do Bom Pastor,Escola Primária,,,4250,066,PORTO
13,12,38332,Porto,2251213,Rua,,,,Arzila,Bairro do Bom Pastor,Impares de 13 a 149,,,4250,066,PORTO
13,12,38332,Porto,2251213,Rua,,,,Arzila,Bairro do Bom Pastor,Pares de 130 a 306,,,4250,064,PORTO
13,12,38332,Porto,2251213,Rua,,,,Arzila,Bairro do Bom Pastor,Pares de 14 a 56,,,4250,063,PORTO
13,12,38332,Porto,2251213,Rua,,,,Arzila,Bairro do Bom Pastor,Pares de 340 a 364,,,4250,065,PORTO
13,12,38332,Porto,2261213,Rua,de,,,Asprela,Bairro de Moradias Populares de Paranhos,,,,4200,094,PORTO
13,12,38332,Porto,2271213,Travessa,da,,,Asprela,,,,,4200,095,PORTO
13,12,38332,Porto,2281213,Rua,,,,Asseiceira,Bairro São Roque da Lameira,,,,4350,058,PORTO
13,12,38332,Porto,2291213,Rua,,,,Assis Vaz,,,113,POLÍCIA JUDICIÁRIA,4249,012,PORTO
13,12,38332,Porto,2291213,Rua,,,,Assis Vaz,,,,,4200,096,PORTO
